Date,NAV,Fund,Fund_Type
29-08-2024 00:00,167.6132,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-08-2024 00:00,167.5746,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-08-2024 00:00,167.0486,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-08-2024 00:00,167.1148,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-08-2024 00:00,166.1011,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-08-2024 00:00,166.4524,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-08-2024 00:00,165.8602,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-08-2024 00:00,165.4379,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-08-2024 00:00,164.4743,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-08-2024 00:00,164.1323,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-08-2024 00:00,161.6853,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-08-2024 00:00,161.8048,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-08-2024 00:00,162.8528,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-08-2024 00:00,163.1392,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-08-2024 00:00,162.1941,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-08-2024 00:00,162.6034,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-08-2024 00:00,160.4308,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-08-2024 00:00,161.8887,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-08-2024 00:00,164.5991,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-08-2024 00:00,165.8167,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-07-2024 00:00,165.6357,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-07-2024 00:00,165.09,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-07-2024 00:00,165.1132,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-07-2024 00:00,164.662,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-07-2024 00:00,162.3623,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-07-2024 00:00,162.5176,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-07-2024 00:00,162.9106,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-07-2024 00:00,162.5198,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-07-2024 00:00,162.1657,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-07-2024 00:00,163.861,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-07-2024 00:00,163.0244,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-07-2024 00:00,162.9032,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-07-2024 00:00,162.1507,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-07-2024 00:00,161.096,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-07-2024 00:00,160.9281,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-07-2024 00:00,161.3177,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-07-2024 00:00,160.5101,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-07-2024 00:00,160.382,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-07-2024 00:00,159.9713,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-07-2024 00:00,159.4171,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-07-2024 00:00,158.1791,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-07-2024 00:00,158.5979,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-06-2024 00:00,157.875,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-06-2024 00:00,157.6533,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-06-2024 00:00,156.8105,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-06-2024 00:00,156.2337,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-06-2024 00:00,155.4341,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-06-2024 00:00,155.2658,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-06-2024 00:00,155.8107,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-06-2024 00:00,155.1944,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-06-2024 00:00,155.1352,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-06-2024 00:00,154.4549,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-06-2024 00:00,154.0216,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-06-2024 00:00,153.6075,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-06-2024 00:00,153.0923,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-06-2024 00:00,152.9791,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-06-2024 00:00,153.0225,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-06-2024 00:00,150.3726,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-06-2024 00:00,148.9341,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-06-2024 00:00,147.4298,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-06-2024 00:00,152.2709,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-05-2024 00:00,148.1106,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-05-2024 00:00,148.1262,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-05-2024 00:00,149.1209,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-05-2024 00:00,150.0693,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-05-2024 00:00,150.3912,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-05-2024 00:00,150.3786,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-05-2024 00:00,150.2851,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-05-2024 00:00,148.9821,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-05-2024 00:00,148.4615,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
17-05-2024 00:00,147.8935,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-05-2024 00:00,147.451,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-05-2024 00:00,146.4236,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-05-2024 00:00,146.2017,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-05-2024 00:00,145.6437,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-05-2024 00:00,145.1878,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-05-2024 00:00,144.2401,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-05-2024 00:00,146.5668,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-05-2024 00:00,146.3954,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-05-2024 00:00,147.5824,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-05-2024 00:00,147.5784,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-05-2024 00:00,148.3697,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-04-2024 00:00,147.8871,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-04-2024 00:00,147.9766,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-04-2024 00:00,146.9276,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-04-2024 00:00,146.9267,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-04-2024 00:00,146.1862,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-04-2024 00:00,145.6812,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-04-2024 00:00,145.3393,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-04-2024 00:00,144.284,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-04-2024 00:00,143.8667,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-04-2024 00:00,144.9652,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-04-2024 00:00,145.5934,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-04-2024 00:00,147.4375,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-04-2024 00:00,148.6319,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-04-2024 00:00,147.8563,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-04-2024 00:00,147.7077,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-04-2024 00:00,147.2898,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-04-2024 00:00,146.8958,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-04-2024 00:00,146.6048,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-04-2024 00:00,146.3818,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-04-2024 00:00,146.1566,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-03-2024 00:00,145.138,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-03-2024 00:00,145.1358,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-03-2024 00:00,143.8861,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-03-2024 00:00,143.4853,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-03-2024 00:00,143.6501,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-03-2024 00:00,143.0728,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-03-2024 00:00,141.5491,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-03-2024 00:00,141.4584,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-03-2024 00:00,143.1083,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-03-2024 00:00,143.2832,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-03-2024 00:00,143.8006,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-03-2024 00:00,142.6268,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-03-2024 00:00,145.1022,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-03-2024 00:00,145.8966,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-03-2024 00:00,146.6174,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-03-2024 00:00,146.2921,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-03-2024 00:00,145.7377,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-03-2024 00:00,145.998,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-03-2024 00:00,145.3929,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-02-2024 00:00,144.047,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-02-2024 00:00,143.7514,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-02-2024 00:00,145.3302,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-02-2024 00:00,145.1487,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-02-2024 00:00,145.7467,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-02-2024 00:00,145.4889,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-02-2024 00:00,144.7255,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-02-2024 00:00,145.5231,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-02-2024 00:00,145.0476,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-02-2024 00:00,144.5192,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-02-2024 00:00,143.7273,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-02-2024 00:00,142.977,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-02-2024 00:00,142.5687,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-02-2024 00:00,141.469,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-02-2024 00:00,142.8022,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-02-2024 00:00,142.4238,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-02-2024 00:00,143.5363,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-02-2024 00:00,143.2005,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-02-2024 00:00,142.349,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-02-2024 00:00,142.3752,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-02-2024 00:00,141.4883,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-01-2024 00:00,141.3911,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-01-2024 00:00,139.9804,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-01-2024 00:00,140.8176,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-01-2024 00:00,138.5569,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-01-2024 00:00,139.4139,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-01-2024 00:00,137.9544,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-01-2024 00:00,139.7744,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-01-2024 00:00,138.747,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
17-01-2024 00:00,139.3678,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-01-2024 00:00,141.576,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-01-2024 00:00,142.1776,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-01-2024 00:00,140.7538,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-01-2024 00:00,139.4319,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-01-2024 00:00,139.2035,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-01-2024 00:00,138.9993,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-01-2024 00:00,138.702,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-01-2024 00:00,140.0513,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-01-2024 00:00,139.8543,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-01-2024 00:00,138.838,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-01-2024 00:00,138.9516,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-01-2024 00:00,139.4685,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-12-2023 00:00,139.1646,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-12-2023 00:00,139.4955,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-12-2023 00:00,138.2333,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-12-2023 00:00,137.4778,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-12-2023 00:00,137.173,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-12-2023 00:00,136.0043,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-12-2023 00:00,134.6015,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-12-2023 00:00,136.9597,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-12-2023 00:00,136.7522,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-12-2023 00:00,136.8459,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-12-2023 00:00,135.284,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-12-2023 00:00,133.7764,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-12-2023 00:00,133.2378,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-12-2023 00:00,133.9513,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-12-2023 00:00,133.5175,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-12-2023 00:00,133.4329,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-12-2023 00:00,133.242,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-12-2023 00:00,132.8702,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-12-2023 00:00,132.026,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-12-2023 00:00,129.5961,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-11-2023 00:00,128.8091,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-11-2023 00:00,128.0238,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-11-2023 00:00,127.0383,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-11-2023 00:00,126.7186,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-11-2023 00:00,126.5449,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-11-2023 00:00,126.7273,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-11-2023 00:00,126.6499,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-11-2023 00:00,126.4125,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
17-11-2023 00:00,126.3475,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-11-2023 00:00,126.5058,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-11-2023 00:00,125.7214,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-11-2023 00:00,124.5652,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-11-2023 00:00,124.2232,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-11-2023 00:00,123.9988,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-11-2023 00:00,124.1536,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-11-2023 00:00,123.7542,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-11-2023 00:00,123.2868,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-11-2023 00:00,122.273,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-11-2023 00:00,121.4773,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-11-2023 00:00,120.368,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-10-2023 00:00,120.8332,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-10-2023 00:00,121.1467,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-10-2023 00:00,120.7594,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-10-2023 00:00,119.3914,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-10-2023 00:00,120.6017,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-10-2023 00:00,121.4555,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-10-2023 00:00,123.1865,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-10-2023 00:00,123.8834,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-10-2023 00:00,123.9941,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
17-10-2023 00:00,124.8056,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-10-2023 00:00,124.351,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-10-2023 00:00,124.3655,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-10-2023 00:00,124.5598,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-10-2023 00:00,124.5107,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-10-2023 00:00,124.0297,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-10-2023 00:00,122.8841,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-10-2023 00:00,123.5714,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-10-2023 00:00,123.1591,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-10-2023 00:00,122.7239,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-10-2023 00:00,123.6883,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-09-2023 00:00,124.3971,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-09-2023 00:00,124.3326,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-09-2023 00:00,123.8184,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-09-2023 00:00,123.8899,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-09-2023 00:00,123.8421,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-09-2023 00:00,124.1789,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-09-2023 00:00,125.3974,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-09-2023 00:00,126.2128,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
15-09-2023 00:00,126.2967,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-09-2023 00:00,125.9129,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-09-2023 00:00,125.4326,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-09-2023 00:00,124.8461,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-09-2023 00:00,125.5231,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-09-2023 00:00,124.6061,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-09-2023 00:00,124.0109,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
06-09-2023 00:00,123.2397,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
05-09-2023 00:00,123.0793,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-09-2023 00:00,122.5119,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-09-2023 00:00,121.5072,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-08-2023 00:00,120.465,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
30-08-2023 00:00,120.9916,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
29-08-2023 00:00,120.9258,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-08-2023 00:00,120.7731,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-08-2023 00:00,120.3175,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-08-2023 00:00,121.1876,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
23-08-2023 00:00,121.3428,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
22-08-2023 00:00,120.9407,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-08-2023 00:00,120.6176,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-08-2023 00:00,119.792,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
17-08-2023 00:00,120.2729,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
16-08-2023 00:00,120.7797,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-08-2023 00:00,120.4533,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-08-2023 00:00,120.5266,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-08-2023 00:00,121.1631,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
09-08-2023 00:00,121.6703,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
08-08-2023 00:00,121.3366,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-08-2023 00:00,121.2646,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
04-08-2023 00:00,120.7175,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
03-08-2023 00:00,119.8122,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
02-08-2023 00:00,120.4082,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
01-08-2023 00:00,121.6287,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
31-07-2023 00:00,121.5169,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
28-07-2023 00:00,120.8663,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
27-07-2023 00:00,120.621,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
26-07-2023 00:00,120.7022,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
25-07-2023 00:00,120.0889,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
24-07-2023 00:00,120.1486,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
21-07-2023 00:00,120.2595,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
20-07-2023 00:00,121.0691,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
19-07-2023 00:00,120.2144,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
18-07-2023 00:00,119.784,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
17-07-2023 00:00,119.8269,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
14-07-2023 00:00,119.0206,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
13-07-2023 00:00,118.029,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
12-07-2023 00:00,118.1853,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
11-07-2023 00:00,118.2367,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
10-07-2023 00:00,117.6706,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
07-07-2023 00:00,118.076,ICICI Pru Passive Strategy Fund FOF Dir Gr,Domestic
